rat_id,study_day,condition,treatment,trial_num,rem_start,rem_end,state,num_epochs,mean_duration,total_duration,percent_of_rem
4,3,OR,1,5,1953,2100,tonic,4,34.96599999999995,139.8639999999998,95.14557823129238
4,3,OR,1,5,2940,3028,phasic,2,1.5019999999999527,3.0039999999999054,3.413636363636256
4,3,OR,1,5,2940,3028,tonic,3,28.332000000000033,84.9960000000001,96.58636363636374
4,3,OR,1,5,3449,3501,phasic,0,0.0,0.0,0.0
4,3,OR,1,5,3449,3501,tonic,1,52.0,52.0,100.0
4,3,OR,1,5,4140,4227,phasic,4,1.7159999999996671,6.8639999999986685,7.889655172412263
4,3,OR,1,5,4140,4227,tonic,5,16.027200000000267,80.13600000000133,92.11034482758774
4,3,OR,1,5,4342,4383,phasic,0,0.0,0.0,0.0
4,3,OR,1,5,4342,4383,tonic,1,41.0,41.0,100.0
4,3,OR,1,5,6354,6530,phasic,6,2.7899999999996603,16.739999999997963,9.511363636362479
4,3,OR,1,5,6354,6530,tonic,7,22.751428571428864,159.26000000000204,90.48863636363753
4,3,OR,1,5,9195,9301,phasic,3,1.517333333333833,4.552000000001499,4.294339622642923
4,3,OR,1,5,9195,9301,tonic,4,25.361999999999625,101.4479999999985,95.70566037735708
4,3,OR,1,3,1469,1476,phasic,0,0.0,0.0,0.0
4,3,OR,1,3,1469,1476,tonic,1,7.0,7.0,100.0
4,3,OR,1,3,2113,2385,phasic,4,2.8640000000000327,11.456000000000131,4.211764705882401
4,3,OR,1,3,2113,2385,tonic,5,52.108799999999974,260.54399999999987,95.7882352941176
4,3,OR,1,4,1290,1435,phasic,5,1.8576000000000477,9.288000000000238,6.405517241379474
4,3,OR,1,4,1290,1435,tonic,6,22.618666666666627,135.71199999999976,93.59448275862053
4,7,HC,1,4,2267,2391,phasic,2,2.7349999999999,5.4699999999998,4.411290322580483
4,7,HC,1,4,2267,2391,tonic,3,39.51000000000007,118.5300000000002,95.58870967741952
4,7,HC,1,5,2184,2340,phasic,5,2.807599999999911,14.037999999999556,8.998717948717665
4,7,HC,1,5,2184,2340,tonic,6,23.66033333333341,141.96200000000044,91.00128205128235
4,7,HC,1,5,3094,3220,phasic,2,4.637000000000171,9.274000000000342,7.360317460317732
4,7,HC,1,5,3094,3220,tonic,3,38.908666666666555,116.72599999999966,92.63968253968227
4,7,HC,1,5,4065,4220,phasic,4,2.121499999999969,8.485999999999876,5.47483870967734
4,7,HC,1,5,4065,4220,tonic,5,29.302800000000026,146.51400000000012,94.52516129032266
4,7,HC,1,5,4778,4813,phasic,0,0.0,0.0,0.0
4,7,HC,1,5,4778,4813,tonic,1,35.0,35.0,100.0
4,7,HC,1,5,5174,5295,phasic,5,1.7288000000000465,8.644000000000233,7.143801652892755
4,7,HC,1,5,5174,5295,tonic,6,18.72599999999996,112.35599999999977,92.85619834710724
4,7,HC,1,5,6728,6777,phasic,0,0.0,0.0,0.0
4,7,HC,1,5,6728,6777,tonic,1,49.0,49.0,100.0
4,7,HC,1,5,6988,7059,phasic,3,1.4780000000000655,4.4340000000001965,6.245070422535488
4,7,HC,1,5,6988,7059,tonic,4,16.64149999999995,66.5659999999998,93.75492957746451
4,7,HC,1,5,7360,7460,phasic,4,1.399499999999989,5.597999999999956,5.597999999999956
4,7,HC,1,5,7360,7460,tonic,5,18.88040000000001,94.40200000000004,94.40200000000004
4,7,HC,1,5,7793,7868,phasic,1,1.7899999999999636,1.7899999999999636,2.3866666666666183
4,7,HC,1,5,7793,7868,tonic,2,36.60500000000002,73.21000000000004,97.61333333333339
4,7,HC,1,5,8332,8407,phasic,0,0.0,0.0,0.0
4,7,HC,1,5,8332,8407,tonic,1,75.0,75.0,100.0
4,7,HC,1,5,8474,8508,phasic,3,1.6120000000003831,4.83600000000115,14.223529411768087
4,7,HC,1,5,8474,8508,tonic,4,7.290999999999713,29.16399999999885,85.77647058823192
4,2,HC,0,3,1904,1922,phasic,0,0.0,0.0,0.0
4,2,HC,0,3,1904,1922,tonic,1,18.0,18.0,100.0
4,2,HC,0,2,449,464,phasic,0,0.0,0.0,0.0
4,2,HC,0,2,449,464,tonic,1,15.0,15.0,100.0
4,2,HC,0,2,712,839,phasic,6,1.2776666666666376,7.665999999999826,6.0362204724408075
4,2,HC,0,2,712,839,tonic,7,17.04771428571431,119.33400000000017,93.96377952755918
4,2,HC,0,5,749,867,phasic,3,3.2140000000000177,9.642000000000053,8.17118644067801
4,2,HC,0,5,749,867,tonic,4,27.089499999999987,108.35799999999995,91.82881355932199
4,2,HC,0,5,4679,4740,phasic,0,0.0,0.0,0.0
4,2,HC,0,5,4679,4740,tonic,1,61.0,61.0,100.0
4,2,HC,0,1,2342,2399,phasic,1,0.9980000000000473,0.9980000000000473,1.7508771929825389
4,2,HC,0,1,2342,2399,tonic,2,28.000999999999976,56.00199999999995,98.24912280701746
4,6,OD,0,4,1234,1312,phasic,1,3.5399999999999636,3.5399999999999636,4.538461538461492
4,6,OD,0,4,1234,1312,tonic,2,37.23000000000002,74.46000000000004,95.46153846153851
4,6,OD,0,4,1870,1906,phasic,1,1.9179999999998927,1.9179999999998927,5.327777777777479
4,6,OD,0,4,1870,1906,tonic,2,17.041000000000054,34.08200000000011,94.67222222222253
4,6,OD,0,4,2560,2577,phasic,1,1.2139999999999418,1.2139999999999418,7.141176470587893
4,6,OD,0,4,2560,2577,tonic,2,7.893000000000029,15.786000000000058,92.8588235294121
4,6,OD,0,3,1238,1247,phasic,0,0.0,0.0,0.0
4,6,OD,0,3,1238,1247,tonic,1,9.0,9.0,100.0
4,6,OD,0,3,1509,1600,phasic,4,1.6434999999999604,6.573999999999842,7.224175824175651
4,6,OD,0,3,1509,1600,tonic,5,16.885200000000033,84.42600000000016,92.77582417582435
4,6,OD,0,3,2106,2249,phasic,2,2.8020000000001346,5.604000000000269,3.9188811188813073
4,6,OD,0,3,2106,2249,tonic,3,45.79866666666658,137.39599999999973,96.08111888111868
4,6,OD,0,5,979,1189,phasic,4,1.8725000000000591,7.4900000000002365,3.5666666666667792
4,6,OD,0,5,979,1189,tonic,5,40.50199999999995,202.50999999999976,96.43333333333321
4,6,OD,0,5,2081,2195,phasic,4,1.6464999999999463,6.585999999999785,5.777192982455952
4,6,OD,0,5,2081,2195,tonic,5,21.482800000000044,107.41400000000021,94.22280701754406
4,6,OD,0,5,2235,2258,phasic,0,0.0,0.0,0.0
4,6,OD,0,5,2235,2258,tonic,1,23.0,23.0,100.0
4,6,OD,0,5,2631,2737,phasic,2,1.8869999999999436,3.7739999999998872,3.5603773584904594
4,6,OD,0,5,2631,2737,tonic,3,34.07533333333337,102.22600000000011,96.43962264150954
4,6,OD,0,5,3263,3328,phasic,0,0.0,0.0,0.0
4,6,OD,0,5,3263,3328,tonic,1,65.0,65.0,100.0
4,6,OD,0,5,4723,4853,phasic,4,2.17899999999986,8.71599999999944,6.704615384614954
4,6,OD,0,5,4723,4853,tonic,5,24.256800000000112,121.28400000000056,93.29538461538505
4,6,OD,0,5,5360,5382,phasic,0,0.0,0.0,0.0
4,6,OD,0,5,5360,5382,tonic,1,22.0,22.0,100.0
4,6,OD,0,5,7453,7524,phasic,0,0.0,0.0,0.0
4,6,OD,0,5,7453,7524,tonic,1,71.0,71.0,100.0
4,6,OD,0,5,8317,8335,phasic,0,0.0,0.0,0.0
4,6,OD,0,5,8317,8335,tonic,1,18.0,18.0,100.0
4,6,OD,0,5,8602,8719,phasic,6,1.95400000000033,11.724000000001979,10.020512820514512
4,6,OD,0,5,8602,8719,tonic,7,15.039428571428289,105.27599999999802,89.97948717948549
4,6,OD,0,2,2444,2557,phasic,1,3.901999999999589,3.901999999999589,3.4530973451323796
4,6,OD,0,2,2444,2557,tonic,2,54.549000000000206,109.09800000000041,96.54690265486762
4,8,HC,1,5,1420,1454,phasic,0,0.0,0.0,0.0
4,8,HC,1,5,1420,1454,tonic,1,34.0,34.0,100.0
4,8,HC,1,5,1707,1858,phasic,4,2.033999999999992,8.135999999999967,5.3880794701986545
4,8,HC,1,5,1707,1858,tonic,5,28.572800000000008,142.86400000000003,94.61192052980134
4,8,HC,1,5,2254,2305,phasic,1,2.4600000000000364,2.4600000000000364,4.823529411764778
4,8,HC,1,5,2254,2305,tonic,2,24.269999999999982,48.539999999999964,95.17647058823522
4,8,HC,1,5,4393,4558,phasic,5,2.18119999999999,10.905999999999949,6.609696969696939
4,8,HC,1,5,4393,4558,tonic,6,25.682333333333343,154.09400000000005,93.39030303030306
4,8,HC,1,5,5187,5268,phasic,1,4.1359999999995125,4.1359999999995125,5.106172839505571
4,8,HC,1,5,5187,5268,tonic,2,38.432000000000244,76.86400000000049,94.89382716049442
4,8,HC,1,5,5618,5690,phasic,0,0.0,0.0,0.0
4,8,HC,1,5,5618,5690,tonic,1,72.0,72.0,100.0
4,8,HC,1,5,7076,7221,phasic,3,2.920666666666572,8.761999999999716,6.04275862068946
4,8,HC,1,5,7076,7221,tonic,4,34.05950000000007,136.23800000000028,93.95724137931055
4,8,HC,1,5,7543,7576,phasic,0,0.0,0.0,0.0
4,8,HC,1,5,7543,7576,tonic,1,33.0,33.0,100.0
4,8,HC,1,5,7827,7880,phasic,0,0.0,0.0,0.0
4,8,HC,1,5,7827,7880,tonic,1,53.0,53.0,100.0
4,8,HC,1,4,1391,1543,phasic,4,1.7544999999999504,7.017999999999802,4.6171052631577645
4,8,HC,1,4,1391,1543,tonic,5,28.99640000000004,144.9820000000002,95.38289473684223
4,8,HC,1,4,2166,2223,phasic,3,2.0320000000000014,6.096000000000004,10.69473684210527
4,8,HC,1,4,2166,2223,tonic,4,12.725999999999999,50.903999999999996,89.30526315789473
4,16,OR,0,5,1394,1508,phasic,1,2.509999999999991,2.509999999999991,2.2017543859649042
4,16,OR,0,5,1394,1508,tonic,2,55.745000000000005,111.49000000000001,97.7982456140351
4,16,OR,0,5,2173,2179,phasic,0,0.0,0.0,0.0
4,16,OR,0,5,2173,2179,tonic,1,6.0,6.0,100.0
4,16,OR,0,5,2374,2487,phasic,5,1.666399999999976,8.33199999999988,7.373451327433522
4,16,OR,0,5,2374,2487,tonic,6,17.444666666666688,104.66800000000012,92.62654867256647
4,16,OR,0,5,3183,3188,phasic,0,0.0,0.0,0.0
4,16,OR,0,5,3183,3188,tonic,1,5.0,5.0,100.0
4,16,OR,0,5,3241,3286,phasic,1,0.9119999999998072,0.9119999999998072,2.0266666666662383
4,16,OR,0,5,3241,3286,tonic,2,22.044000000000096,44.08800000000019,97.97333333333376
4,16,OR,0,5,4705,4732,phasic,0,0.0,0.0,0.0
4,16,OR,0,5,4705,4732,tonic,1,27.0,27.0,100.0
4,16,OR,0,5,5056,5240,phasic,6,3.4113333333334594,20.468000000000757,11.123913043478673
4,16,OR,0,5,5056,5240,tonic,7,23.36171428571418,163.53199999999924,88.87608695652133
4,16,OR,0,5,5989,5995,phasic,0,0.0,0.0,0.0
4,16,OR,0,5,5989,5995,tonic,1,6.0,6.0,100.0
4,16,OR,0,5,6070,6121,phasic,1,1.2220000000006621,1.2220000000006621,2.396078431373847
4,16,OR,0,5,6070,6121,tonic,2,24.88899999999967,49.77799999999934,97.60392156862615
4,16,OR,0,5,6670,6750,phasic,1,1.7139999999999418,1.7139999999999418,2.1424999999999272
4,16,OR,0,5,6670,6750,tonic,2,39.14300000000003,78.28600000000006,97.85750000000007
4,16,OR,0,5,7012,7076,phasic,2,1.7020000000002256,3.404000000000451,5.318750000000705
4,16,OR,0,5,7012,7076,tonic,3,20.198666666666515,60.59599999999955,94.6812499999993
4,16,OR,0,5,7121,7151,phasic,0,0.0,0.0,0.0
4,16,OR,0,5,7121,7151,tonic,1,30.0,30.0,100.0
4,16,OR,0,4,2192,2267,phasic,1,3.2419999999997344,3.2419999999997344,4.322666666666312
4,16,OR,0,4,2192,2267,tonic,2,35.87900000000013,71.75800000000027,95.67733333333369
4,16,OR,0,4,2632,2642,phasic,0,0.0,0.0,0.0
4,16,OR,0,4,2632,2642,tonic,1,10.0,10.0,100.0
4,1,OR,0,5,1457,1491,phasic,0,0.0,0.0,0.0
4,1,OR,0,5,1457,1491,tonic,1,34.0,34.0,100.0
4,1,OR,0,5,1584,1672,phasic,2,1.2419999999999618,2.4839999999999236,2.8227272727271857
4,1,OR,0,5,1584,1672,tonic,3,28.505333333333358,85.51600000000008,97.17727272727281
4,1,OR,0,5,2291,2447,phasic,3,1.5686666666667104,4.706000000000131,3.016666666666751
4,1,OR,0,5,2291,2447,tonic,4,37.82349999999997,151.29399999999987,96.98333333333325
4,1,OR,0,5,3706,3746,phasic,0,0.0,0.0,0.0
4,1,OR,0,5,3706,3746,tonic,1,40.0,40.0,100.0
4,1,OR,0,5,4128,4229,phasic,6,1.914666666666714,11.488000000000284,11.374257425742854
4,1,OR,0,5,4128,4229,tonic,7,12.787428571428531,89.51199999999972,88.62574257425715
4,1,OR,0,5,7388,7464,phasic,2,2.3499999999994543,4.699999999998909,6.184210526314353
4,1,OR,0,5,7388,7464,tonic,3,23.76666666666703,71.30000000000109,93.81578947368565
4,1,OR,0,5,7956,8019,phasic,0,0.0,0.0,0.0
4,1,OR,0,5,7956,8019,tonic,1,63.0,63.0,100.0
4,1,OR,0,5,8342,8358,phasic,0,0.0,0.0,0.0
4,1,OR,0,5,8342,8358,tonic,1,16.0,16.0,100.0
4,1,OR,0,5,8727,8852,phasic,5,1.6408000000006724,8.204000000003361,6.5632000000026895
4,1,OR,0,5,8727,8852,tonic,6,19.46599999999944,116.79599999999664,93.4367999999973
4,1,OR,0,5,8894,8926,phasic,0,0.0,0.0,0.0
4,1,OR,0,5,8894,8926,tonic,1,32.0,32.0,100.0
4,1,OR,0,5,9618,9672,phasic,2,1.3979999999992287,2.7959999999984575,5.177777777774922
4,1,OR,0,5,9618,9672,tonic,3,17.068000000000513,51.20400000000154,94.82222222222508
9,4,CON,2,4,752,775,phasic,0,0.0,0.0,0.0
9,4,CON,2,4,752,775,tonic,1,23.0,23.0,100.0
9,4,CON,2,4,1142,1265,phasic,4,1.8735000000000355,7.494000000000142,6.092682926829383
9,4,CON,2,4,1142,1265,tonic,5,23.10119999999997,115.50599999999986,93.90731707317062
9,4,CON,2,4,1823,1838,phasic,0,0.0,0.0,0.0
9,4,CON,2,4,1823,1838,tonic,1,15.0,15.0,100.0
9,4,CON,2,4,2041,2090,phasic,1,1.0740000000000691,1.0740000000000691,2.1918367346940184
9,4,CON,2,4,2041,2090,tonic,2,23.962999999999965,47.92599999999993,97.80816326530598
9,4,CON,2,4,2117,2234,phasic,1,4.152000000000044,4.152000000000044,3.548717948717986
9,4,CON,2,4,2117,2234,tonic,2,56.42399999999998,112.84799999999996,96.45128205128202
9,4,CON,2,3,1439,1587,phasic,4,2.0049999999999386,8.019999999999754,5.418918918918753
9,4,CON,2,3,1439,1587,tonic,5,27.99600000000005,139.98000000000025,94.58108108108124
9,4,CON,2,3,2075,2089,phasic,0,0.0,0.0,0.0
9,4,CON,2,3,2075,2089,tonic,1,14.0,14.0,100.0
9,4,CON,2,3,2330,2475,phasic,3,2.176666666666885,6.530000000000655,4.503448275862521
9,4,CON,2,3,2330,2475,tonic,4,34.617499999999836,138.46999999999935,95.49655172413748
9,4,CON,2,2,1388,1402,phasic,0,0.0,0.0,0.0
9,4,CON,2,2,1388,1402,tonic,1,14.0,14.0,100.0
9,4,CON,2,2,1751,1821,phasic,1,1.0160000000000764,1.0160000000000764,1.4514285714286805
9,4,CON,2,2,1751,1821,tonic,2,34.49199999999996,68.98399999999992,98.54857142857132
9,4,CON,2,2,2366,2533,phasic,6,2.2026666666667247,13.21600000000035,7.9137724550900295
9,4,CON,2,2,2366,2533,tonic,7,21.969142857142806,153.78399999999965,92.08622754490997
9,4,CON,2,5,922,985,phasic,3,1.7913333333333032,5.37399999999991,8.530158730158586
9,4,CON,2,5,922,985,tonic,4,14.406500000000023,57.62600000000009,91.46984126984141
9,4,CON,2,5,1247,1261,phasic,0,0.0,0.0,0.0
9,4,CON,2,5,1247,1261,tonic,1,14.0,14.0,100.0
9,4,CON,2,5,1468,1531,phasic,1,2.314000000000078,2.314000000000078,3.673015873015997
9,4,CON,2,5,1468,1531,tonic,2,30.34299999999996,60.68599999999992,96.326984126984
9,4,CON,2,5,1623,1741,phasic,3,1.7320000000000466,5.19600000000014,4.403389830508593
9,4,CON,2,5,1623,1741,tonic,4,28.200999999999965,112.80399999999986,95.5966101694914
9,4,CON,2,5,2252,2429,phasic,4,2.4415000000002465,9.766000000000986,5.517514124294342
9,4,CON,2,5,2252,2429,tonic,5,33.446799999999804,167.233999999999,94.48248587570566
9,4,CON,2,5,3036,3090,phasic,0,0.0,0.0,0.0
9,4,CON,2,5,3036,3090,tonic,1,54.0,54.0,100.0
9,4,CON,2,5,3347,3352,phasic,0,0.0,0.0,0.0
9,4,CON,2,5,3347,3352,tonic,1,5.0,5.0,100.0
9,4,CON,2,5,3570,3674,phasic,1,3.22400000000016,3.22400000000016,3.100000000000154
9,4,CON,2,5,3570,3674,tonic,2,50.38799999999992,100.77599999999984,96.89999999999984
9,4,CON,2,5,6143,6301,phasic,7,1.4540000000001132,10.178000000000793,6.441772151899236
9,4,CON,2,5,6143,6301,tonic,8,18.4777499999999,147.8219999999992,93.55822784810076
9,4,CON,2,5,6723,6743,phasic,0,0.0,0.0,0.0
9,4,CON,2,5,6723,6743,tonic,1,20.0,20.0,100.0
9,4,CON,2,5,7140,7178,phasic,0,0.0,0.0,0.0
9,4,CON,2,5,7140,7178,tonic,1,38.0,38.0,100.0
9,4,CON,2,5,7405,7616,phasic,4,2.7339999999996962,10.935999999998785,5.182938388625017
9,4,CON,2,5,7405,7616,tonic,5,40.01280000000024,200.06400000000122,94.81706161137498
4,3,CON,3,1,1625,1643,phasic,0,0.0,0.0,0.0
4,3,CON,3,1,1625,1643,tonic,1,18.0,18.0,100.0
4,3,CON,3,1,1800,1838,phasic,0,0.0,0.0,0.0
4,3,CON,3,1,1800,1838,tonic,1,38.0,38.0,100.0
4,3,CON,3,1,1972,2024,phasic,1,5.043999999999869,5.043999999999869,9.699999999999747
4,3,CON,3,1,1972,2024,tonic,2,23.478000000000065,46.95600000000013,90.30000000000025
4,3,CON,3,2,1069,1089,phasic,0,0.0,0.0,0.0
4,3,CON,3,2,1069,1089,tonic,1,20.0,20.0,100.0
4,3,CON,3,2,1300,1305,phasic,0,0.0,0.0,0.0
4,3,CON,3,2,1300,1305,tonic,1,5.0,5.0,100.0
4,3,CON,3,2,1315,1376,phasic,2,1.4570000000001073,2.9140000000002146,4.777049180328221
4,3,CON,3,2,1315,1376,tonic,3,19.361999999999927,58.085999999999785,95.22295081967178
4,3,CON,3,2,1392,1460,phasic,3,1.5793333333333521,4.738000000000056,6.967647058823612
4,3,CON,3,2,1392,1460,tonic,4,15.815499999999986,63.261999999999944,93.03235294117638
4,3,CON,3,2,2055,2072,phasic,0,0.0,0.0,0.0
4,3,CON,3,2,2055,2072,tonic,1,17.0,17.0,100.0
4,3,CON,3,2,2289,2328,phasic,1,1.22400000000016,1.22400000000016,3.1384615384619488
4,3,CON,3,2,2289,2328,tonic,2,18.88799999999992,37.77599999999984,96.86153846153806
4,3,CON,3,2,2374,2466,phasic,3,2.5586666666666438,7.675999999999931,8.34347826086949
4,3,CON,3,2,2374,2466,tonic,4,21.081000000000017,84.32400000000007,91.65652173913051
4,3,CON,3,3,733,745,phasic,0,0.0,0.0,0.0
4,3,CON,3,3,733,745,tonic,1,12.0,12.0,100.0
4,3,CON,3,3,905,926,phasic,0,0.0,0.0,0.0
4,3,CON,3,3,905,926,tonic,1,21.0,21.0,100.0
4,3,CON,3,3,1009,1028,phasic,0,0.0,0.0,0.0
4,3,CON,3,3,1009,1028,tonic,1,19.0,19.0,100.0
4,3,CON,3,3,1653,1701,phasic,4,1.7724999999999227,7.089999999999691,14.770833333332689
4,3,CON,3,3,1653,1701,tonic,5,8.182000000000063,40.91000000000031,85.22916666666731
4,3,CON,3,3,1721,1910,phasic,6,1.916999999999992,11.501999999999953,6.0857142857142605
4,3,CON,3,3,1721,1910,tonic,7,25.356857142857148,177.49800000000005,93.91428571428574
4,3,CON,3,3,2592,2613,phasic,0,0.0,0.0,0.0
4,3,CON,3,3,2592,2613,tonic,1,21.0,21.0,100.0
4,3,CON,3,3,2627,2647,phasic,1,1.4420000000000073,1.4420000000000073,7.2100000000000355
4,3,CON,3,3,2627,2647,tonic,2,9.278999999999996,18.557999999999993,92.78999999999996
4,3,CON,3,4,1010,1058,phasic,0,0.0,0.0,0.0
4,3,CON,3,4,1010,1058,tonic,1,48.0,48.0,100.0
4,3,CON,3,4,1392,1400,phasic,0,0.0,0.0,0.0
4,3,CON,3,4,1392,1400,tonic,1,8.0,8.0,100.0
4,3,CON,3,4,1569,1602,phasic,1,1.6159999999999854,1.6159999999999854,4.896969696969653
4,3,CON,3,4,1569,1602,tonic,2,15.692000000000007,31.384000000000015,95.10303030303035
4,3,CON,3,4,1838,1884,phasic,4,1.6125000000000114,6.4500000000000455,14.021739130434883
4,3,CON,3,4,1838,1884,tonic,5,7.909999999999991,39.549999999999955,85.97826086956512
4,3,CON,3,4,1931,2019,phasic,3,2.3793333333333826,7.138000000000147,8.111363636363803
4,3,CON,3,4,1931,2019,tonic,4,20.215499999999963,80.86199999999985,91.8886363636362
4,3,CON,3,4,2196,2211,phasic,0,0.0,0.0,0.0
4,3,CON,3,4,2196,2211,tonic,1,15.0,15.0,100.0
